日期,景点,省份,市,客流指数
2023-1-20,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.39
2023-1-20,斯大林公园,黑龙江省,哈尔滨市,2.12
2023-1-20,中华巴洛克,黑龙江省,哈尔滨市,1.54
2023-1-20,圣索菲亚教堂,黑龙江省,哈尔滨市,1.4
2023-1-20,儿童公园,黑龙江省,哈尔滨市,1.1
2023-1-20,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,1.07
2023-1-20,二龙山风景区,黑龙江省,哈尔滨市,0.71
2023-1-20,哈尔滨极地馆,黑龙江省,哈尔滨市,0.48
2023-1-20,群力丁香公园,黑龙江省,哈尔滨市,0.46
2023-1-20,龙塔,黑龙江省,哈尔滨市,0.42
2023-1-20,古梨园,黑龙江省,哈尔滨市,0.42
2023-1-20,黑龙江省博物馆,黑龙江省,哈尔滨市,0.38
2023-1-20,东北虎林园,黑龙江省,哈尔滨市,0.32
2023-1-20,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.31
2023-1-20,北方森林动物园,黑龙江省,哈尔滨市,0.31
2023-1-20,哈尔滨文化公园,黑龙江省,哈尔滨市,0.3
2023-1-20,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.27
2023-1-20,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.25
2023-1-20,萧红故居,黑龙江省,哈尔滨市,0.2
2023-1-20,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-21,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.85
2023-1-21,斯大林公园,黑龙江省,哈尔滨市,1.5
2023-1-21,中华巴洛克,黑龙江省,哈尔滨市,1.02
2023-1-21,儿童公园,黑龙江省,哈尔滨市,0.93
2023-1-21,二龙山风景区,黑龙江省,哈尔滨市,0.74
2023-1-21,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,0.73
2023-1-21,圣索菲亚教堂,黑龙江省,哈尔滨市,0.67
2023-1-21,古梨园,黑龙江省,哈尔滨市,0.39
2023-1-21,东北虎林园,黑龙江省,哈尔滨市,0.3
2023-1-21,群力丁香公园,黑龙江省,哈尔滨市,0.25
2023-1-21,哈尔滨文化公园,黑龙江省,哈尔滨市,0.24
2023-1-21,北方森林动物园,黑龙江省,哈尔滨市,0.24
2023-1-21,龙塔,黑龙江省,哈尔滨市,0.23
2023-1-21,哈尔滨极地馆,黑龙江省,哈尔滨市,0.17
2023-1-21,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.17
2023-1-21,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.15
2023-1-21,萧红故居,黑龙江省,哈尔滨市,0.12
2023-1-21,黑龙江省博物馆,黑龙江省,哈尔滨市,0.11
2023-1-21,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.11
2023-1-21,香炉山国家森林公园,黑龙江省,哈尔滨市,0
2023-1-22,斯大林公园,黑龙江省,哈尔滨市,3.36
2023-1-22,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.79
2023-1-22,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,1.94
2023-1-22,圣索菲亚教堂,黑龙江省,哈尔滨市,1.27
2023-1-22,中华巴洛克,黑龙江省,哈尔滨市,1.13
2023-1-22,哈尔滨极地馆,黑龙江省,哈尔滨市,0.94
2023-1-22,儿童公园,黑龙江省,哈尔滨市,0.9
2023-1-22,二龙山风景区,黑龙江省,哈尔滨市,0.87
2023-1-22,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.54
2023-1-22,东北虎林园,黑龙江省,哈尔滨市,0.38
2023-1-22,古梨园,黑龙江省,哈尔滨市,0.37
2023-1-22,龙塔,黑龙江省,哈尔滨市,0.33
2023-1-22,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.31
2023-1-22,哈尔滨文化公园,黑龙江省,哈尔滨市,0.29
2023-1-22,群力丁香公园,黑龙江省,哈尔滨市,0.28
2023-1-22,北方森林动物园,黑龙江省,哈尔滨市,0.27
2023-1-22,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.17
2023-1-22,萧红故居,黑龙江省,哈尔滨市,0.13
2023-1-22,黑龙江省博物馆,黑龙江省,哈尔滨市,0.1
2023-1-22,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-23,斯大林公园,黑龙江省,哈尔滨市,2.95
2023-1-23,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.8
2023-1-23,圣索菲亚教堂,黑龙江省,哈尔滨市,2.08
2023-1-23,哈尔滨极地馆,黑龙江省,哈尔滨市,1.84
2023-1-23,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,1.74
2023-1-23,中华巴洛克,黑龙江省,哈尔滨市,1.41
2023-1-23,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.06
2023-1-23,儿童公园,黑龙江省,哈尔滨市,0.85
2023-1-23,二龙山风景区,黑龙江省,哈尔滨市,0.73
2023-1-23,东北虎林园,黑龙江省,哈尔滨市,0.46
2023-1-23,龙塔,黑龙江省,哈尔滨市,0.41
2023-1-23,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.41
2023-1-23,北方森林动物园,黑龙江省,哈尔滨市,0.39
2023-1-23,古梨园,黑龙江省,哈尔滨市,0.28
2023-1-23,群力丁香公园,黑龙江省,哈尔滨市,0.28
2023-1-23,哈尔滨文化公园,黑龙江省,哈尔滨市,0.23
2023-1-23,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.19
2023-1-23,萧红故居,黑龙江省,哈尔滨市,0.15
2023-1-23,黑龙江省博物馆,黑龙江省,哈尔滨市,0.12
2023-1-23,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-24,斯大林公园,黑龙江省,哈尔滨市,3.86
2023-1-24,圣索菲亚教堂,黑龙江省,哈尔滨市,2.83
2023-1-24,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.74
2023-1-24,哈尔滨极地馆,黑龙江省,哈尔滨市,2.48
2023-1-24,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.28
2023-1-24,中华巴洛克,黑龙江省,哈尔滨市,1.79
2023-1-24,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.22
2023-1-24,儿童公园,黑龙江省,哈尔滨市,0.91
2023-1-24,二龙山风景区,黑龙江省,哈尔滨市,0.68
2023-1-24,东北虎林园,黑龙江省,哈尔滨市,0.55
2023-1-24,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.5
2023-1-24,龙塔,黑龙江省,哈尔滨市,0.49
2023-1-24,北方森林动物园,黑龙江省,哈尔滨市,0.42
2023-1-24,古梨园,黑龙江省,哈尔滨市,0.32
2023-1-24,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.31
2023-1-24,群力丁香公园,黑龙江省,哈尔滨市,0.31
2023-1-24,哈尔滨文化公园,黑龙江省,哈尔滨市,0.26
2023-1-24,萧红故居,黑龙江省,哈尔滨市,0.17
2023-1-24,黑龙江省博物馆,黑龙江省,哈尔滨市,0.15
2023-1-24,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-25,斯大林公园,黑龙江省,哈尔滨市,5.57
2023-1-25,圣索菲亚教堂,黑龙江省,哈尔滨市,3.52
2023-1-25,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.36
2023-1-25,哈尔滨极地馆,黑龙江省,哈尔滨市,3.14
2023-1-25,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.58
2023-1-25,中华巴洛克,黑龙江省,哈尔滨市,2.22
2023-1-25,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.46
2023-1-25,儿童公园,黑龙江省,哈尔滨市,0.93
2023-1-25,二龙山风景区,黑龙江省,哈尔滨市,0.75
2023-1-25,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.65
2023-1-25,东北虎林园,黑龙江省,哈尔滨市,0.64
2023-1-25,龙塔,黑龙江省,哈尔滨市,0.59
2023-1-25,北方森林动物园,黑龙江省,哈尔滨市,0.45
2023-1-25,古梨园,黑龙江省,哈尔滨市,0.4
2023-1-25,群力丁香公园,黑龙江省,哈尔滨市,0.37
2023-1-25,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.33
2023-1-25,哈尔滨文化公园,黑龙江省,哈尔滨市,0.29
2023-1-25,萧红故居,黑龙江省,哈尔滨市,0.2
2023-1-25,黑龙江省博物馆,黑龙江省,哈尔滨市,0.16
2023-1-25,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-26,斯大林公园,黑龙江省,哈尔滨市,5.9
2023-1-26,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.43
2023-1-26,圣索菲亚教堂,黑龙江省,哈尔滨市,3.39
2023-1-26,哈尔滨极地馆,黑龙江省,哈尔滨市,2.94
2023-1-26,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.43
2023-1-26,中华巴洛克,黑龙江省,哈尔滨市,2.25
2023-1-26,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.53
2023-1-26,儿童公园,黑龙江省,哈尔滨市,1.02
2023-1-26,二龙山风景区,黑龙江省,哈尔滨市,0.95
2023-1-26,东北虎林园,黑龙江省,哈尔滨市,0.64
2023-1-26,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.63
2023-1-26,龙塔,黑龙江省,哈尔滨市,0.58
2023-1-26,北方森林动物园,黑龙江省,哈尔滨市,0.51
2023-1-26,古梨园,黑龙江省,哈尔滨市,0.45
2023-1-26,群力丁香公园,黑龙江省,哈尔滨市,0.38
2023-1-26,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.38
2023-1-26,哈尔滨文化公园,黑龙江省,哈尔滨市,0.33
2023-1-26,萧红故居,黑龙江省,哈尔滨市,0.2
2023-1-26,黑龙江省博物馆,黑龙江省,哈尔滨市,0.19
2023-1-26,香炉山国家森林公园,黑龙江省,哈尔滨市,0.02
2023-1-27,斯大林公园,黑龙江省,哈尔滨市,4.93
2023-1-27,圣索菲亚教堂,黑龙江省,哈尔滨市,3.04
2023-1-27,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.97
2023-1-27,哈尔滨极地馆,黑龙江省,哈尔滨市,2.49
2023-1-27,中华巴洛克,黑龙江省,哈尔滨市,2.3
2023-1-27,金龙山国际旅游度假区,黑龙江省,哈尔滨市,2.2
2023-1-27,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.29
2023-1-27,儿童公园,黑龙江省,哈尔滨市,1.12
2023-1-27,二龙山风景区,黑龙江省,哈尔滨市,0.83
2023-1-27,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.64
2023-1-27,东北虎林园,黑龙江省,哈尔滨市,0.61
2023-1-27,北方森林动物园,黑龙江省,哈尔滨市,0.57
2023-1-27,龙塔,黑龙江省,哈尔滨市,0.56
2023-1-27,古梨园,黑龙江省,哈尔滨市,0.43
2023-1-27,群力丁香公园,黑龙江省,哈尔滨市,0.41
2023-1-27,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.4
2023-1-27,哈尔滨文化公园,黑龙江省,哈尔滨市,0.4
2023-1-27,黑龙江省博物馆,黑龙江省,哈尔滨市,0.24
2023-1-27,萧红故居,黑龙江省,哈尔滨市,0.22
2023-1-27,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-28,斯大林公园,黑龙江省,哈尔滨市,5.06
2023-1-28,圣索菲亚教堂,黑龙江省,哈尔滨市,3.15
2023-1-28,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.89
2023-1-28,中华巴洛克,黑龙江省,哈尔滨市,2.62
2023-1-28,哈尔滨极地馆,黑龙江省,哈尔滨市,2.04
2023-1-28,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.94
2023-1-28,儿童公园,黑龙江省,哈尔滨市,1.26
2023-1-28,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.11
2023-1-28,龙塔,黑龙江省,哈尔滨市,0.73
2023-1-28,二龙山风景区,黑龙江省,哈尔滨市,0.7
2023-1-28,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.58
2023-1-28,东北虎林园,黑龙江省,哈尔滨市,0.48
2023-1-28,群力丁香公园,黑龙江省,哈尔滨市,0.48
2023-1-28,古梨园,黑龙江省,哈尔滨市,0.48
2023-1-28,黑龙江省博物馆,黑龙江省,哈尔滨市,0.45
2023-1-28,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.41
2023-1-28,哈尔滨文化公园,黑龙江省,哈尔滨市,0.41
2023-1-28,北方森林动物园,黑龙江省,哈尔滨市,0.34
2023-1-28,萧红故居,黑龙江省,哈尔滨市,0.24
2023-1-28,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-29,斯大林公园,黑龙江省,哈尔滨市,4.67
2023-1-29,圣索菲亚教堂,黑龙江省,哈尔滨市,3.05
2023-1-29,中华巴洛克,黑龙江省,哈尔滨市,2.88
2023-1-29,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.65
2023-1-29,哈尔滨极地馆,黑龙江省,哈尔滨市,1.92
2023-1-29,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.89
2023-1-29,儿童公园,黑龙江省,哈尔滨市,1.28
2023-1-29,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.08
2023-1-29,龙塔,黑龙江省,哈尔滨市,0.75
2023-1-29,二龙山风景区,黑龙江省,哈尔滨市,0.65
2023-1-29,古梨园,黑龙江省,哈尔滨市,0.51
2023-1-29,群力丁香公园,黑龙江省,哈尔滨市,0.5
2023-1-29,东北虎林园,黑龙江省,哈尔滨市,0.5
2023-1-29,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.48
2023-1-29,黑龙江省博物馆,黑龙江省,哈尔滨市,0.47
2023-1-29,哈尔滨文化公园,黑龙江省,哈尔滨市,0.45
2023-1-29,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.44
2023-1-29,北方森林动物园,黑龙江省,哈尔滨市,0.34
2023-1-29,萧红故居,黑龙江省,哈尔滨市,0.23
2023-1-29,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-30,斯大林公园,黑龙江省,哈尔滨市,4.85
2023-1-30,圣索菲亚教堂,黑龙江省,哈尔滨市,3.15
2023-1-30,中华巴洛克,黑龙江省,哈尔滨市,3.01
2023-1-30,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.87
2023-1-30,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.85
2023-1-30,哈尔滨极地馆,黑龙江省,哈尔滨市,1.47
2023-1-30,儿童公园,黑龙江省,哈尔滨市,1.4
2023-1-30,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.19
2023-1-30,龙塔,黑龙江省,哈尔滨市,0.78
2023-1-30,二龙山风景区,黑龙江省,哈尔滨市,0.66
2023-1-30,哈尔滨文化公园,黑龙江省,哈尔滨市,0.58
2023-1-30,古梨园,黑龙江省,哈尔滨市,0.55
2023-1-30,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.53
2023-1-30,群力丁香公园,黑龙江省,哈尔滨市,0.52
2023-1-30,东北虎林园,黑龙江省,哈尔滨市,0.48
2023-1-30,黑龙江省博物馆,黑龙江省,哈尔滨市,0.47
2023-1-30,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.34
2023-1-30,北方森林动物园,黑龙江省,哈尔滨市,0.31
2023-1-30,萧红故居,黑龙江省,哈尔滨市,0.23
2023-1-30,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-1-31,斯大林公园,黑龙江省,哈尔滨市,4.67
2023-1-31,中华巴洛克,黑龙江省,哈尔滨市,3.14
2023-1-31,圣索菲亚教堂,黑龙江省,哈尔滨市,2.96
2023-1-31,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.73
2023-1-31,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.8
2023-1-31,哈尔滨极地馆,黑龙江省,哈尔滨市,1.63
2023-1-31,儿童公园,黑龙江省,哈尔滨市,1.35
2023-1-31,波塞冬旅游度假区,黑龙江省,哈尔滨市,1.2
2023-1-31,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.93
2023-1-31,龙塔,黑龙江省,哈尔滨市,0.82
2023-1-31,二龙山风景区,黑龙江省,哈尔滨市,0.66
2023-1-31,哈尔滨文化公园,黑龙江省,哈尔滨市,0.57
2023-1-31,古梨园,黑龙江省,哈尔滨市,0.56
2023-1-31,群力丁香公园,黑龙江省,哈尔滨市,0.53
2023-1-31,黑龙江省博物馆,黑龙江省,哈尔滨市,0.5
2023-1-31,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.49
2023-1-31,东北虎林园,黑龙江省,哈尔滨市,0.46
2023-1-31,北方森林动物园,黑龙江省,哈尔滨市,0.32
2023-1-31,萧红故居,黑龙江省,哈尔滨市,0.22
2023-1-31,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-2-1,斯大林公园,黑龙江省,哈尔滨市,3.93
2023-2-1,中华巴洛克,黑龙江省,哈尔滨市,3.02
2023-2-1,圣索菲亚教堂,黑龙江省,哈尔滨市,2.8
2023-2-1,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.22
2023-2-1,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.76
2023-2-1,哈尔滨极地馆,黑龙江省,哈尔滨市,1.47
2023-2-1,儿童公园,黑龙江省,哈尔滨市,1.32
2023-2-1,龙塔,黑龙江省,哈尔滨市,0.87
2023-2-1,哈尔滨文化公园,黑龙江省,哈尔滨市,0.7
2023-2-1,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.67
2023-2-1,二龙山风景区,黑龙江省,哈尔滨市,0.57
2023-2-1,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.51
2023-2-1,古梨园,黑龙江省,哈尔滨市,0.51
2023-2-1,群力丁香公园,黑龙江省,哈尔滨市,0.49
2023-2-1,黑龙江省博物馆,黑龙江省,哈尔滨市,0.48
2023-2-1,东北虎林园,黑龙江省,哈尔滨市,0.47
2023-2-1,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.46
2023-2-1,北方森林动物园,黑龙江省,哈尔滨市,0.29
2023-2-1,萧红故居,黑龙江省,哈尔滨市,0.22
2023-2-1,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-2-2,斯大林公园,黑龙江省,哈尔滨市,4.16
2023-2-2,中华巴洛克,黑龙江省,哈尔滨市,3.15
2023-2-2,圣索菲亚教堂,黑龙江省,哈尔滨市,2.67
2023-2-2,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.35
2023-2-2,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.73
2023-2-2,哈尔滨极地馆,黑龙江省,哈尔滨市,1.52
2023-2-2,儿童公园,黑龙江省,哈尔滨市,1.41
2023-2-2,龙塔,黑龙江省,哈尔滨市,0.85
2023-2-2,哈尔滨文化公园,黑龙江省,哈尔滨市,0.61
2023-2-2,二龙山风景区,黑龙江省,哈尔滨市,0.59
2023-2-2,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.59
2023-2-2,古梨园,黑龙江省,哈尔滨市,0.56
2023-2-2,群力丁香公园,黑龙江省,哈尔滨市,0.52
2023-2-2,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.48
2023-2-2,黑龙江省博物馆,黑龙江省,哈尔滨市,0.47
2023-2-2,东北虎林园,黑龙江省,哈尔滨市,0.44
2023-2-2,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.43
2023-2-2,北方森林动物园,黑龙江省,哈尔滨市,0.28
2023-2-2,萧红故居,黑龙江省,哈尔滨市,0.28
2023-2-2,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-2-3,斯大林公园,黑龙江省,哈尔滨市,4.67
2023-2-3,中华巴洛克,黑龙江省,哈尔滨市,3.23
2023-2-3,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,2.74
2023-2-3,圣索菲亚教堂,黑龙江省,哈尔滨市,2.72
2023-2-3,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.74
2023-2-3,哈尔滨极地馆,黑龙江省,哈尔滨市,1.58
2023-2-3,儿童公园,黑龙江省,哈尔滨市,1.45
2023-2-3,龙塔,黑龙江省,哈尔滨市,0.85
2023-2-3,二龙山风景区,黑龙江省,哈尔滨市,0.67
2023-2-3,哈尔滨文化公园,黑龙江省,哈尔滨市,0.62
2023-2-3,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.62
2023-2-3,古梨园,黑龙江省,哈尔滨市,0.6
2023-2-3,群力丁香公园,黑龙江省,哈尔滨市,0.54
2023-2-3,黑龙江省博物馆,黑龙江省,哈尔滨市,0.49
2023-2-3,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.47
2023-2-3,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.47
2023-2-3,东北虎林园,黑龙江省,哈尔滨市,0.46
2023-2-3,北方森林动物园,黑龙江省,哈尔滨市,0.28
2023-2-3,萧红故居,黑龙江省,哈尔滨市,0.23
2023-2-3,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-2-4,斯大林公园,黑龙江省,哈尔滨市,5.61
2023-2-4,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,3.42
2023-2-4,中华巴洛克,黑龙江省,哈尔滨市,3.37
2023-2-4,圣索菲亚教堂,黑龙江省,哈尔滨市,2.95
2023-2-4,哈尔滨极地馆,黑龙江省,哈尔滨市,2.2
2023-2-4,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.8
2023-2-4,儿童公园,黑龙江省,哈尔滨市,1.46
2023-2-4,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.76
2023-2-4,古梨园,黑龙江省,哈尔滨市,0.67
2023-2-4,二龙山风景区,黑龙江省,哈尔滨市,0.66
2023-2-4,龙塔,黑龙江省,哈尔滨市,0.64
2023-2-4,东北虎林园,黑龙江省,哈尔滨市,0.57
2023-2-4,哈尔滨文化公园,黑龙江省,哈尔滨市,0.56
2023-2-4,群力丁香公园,黑龙江省,哈尔滨市,0.49
2023-2-4,侵华日军第七三一部队遗址,黑龙江省,哈尔滨市,0.47
2023-2-4,哈尔滨伏尔加庄园,黑龙江省,哈尔滨市,0.45
2023-2-4,黑龙江省博物馆,黑龙江省,哈尔滨市,0.43
2023-2-4,北方森林动物园,黑龙江省,哈尔滨市,0.31
2023-2-4,萧红故居,黑龙江省,哈尔滨市,0.24
2023-2-4,香炉山国家森林公园,黑龙江省,哈尔滨市,0.01
2023-2-5,斯大林公园,黑龙江省,哈尔滨市,10.79
2023-2-5,哈尔滨市人民防洪胜利纪念塔,黑龙江省,哈尔滨市,7.06
2023-2-5,中华巴洛克,黑龙江省,哈尔滨市,3.16
2023-2-5,圣索菲亚教堂,黑龙江省,哈尔滨市,3.09
2023-2-5,哈尔滨极地馆,黑龙江省,哈尔滨市,1.85
2023-2-5,金龙山国际旅游度假区,黑龙江省,哈尔滨市,1.84
2023-2-5,儿童公园,黑龙江省,哈尔滨市,1.41
2023-2-5,古梨园,黑龙江省,哈尔滨市,1.11
2023-2-5,二龙山风景区,黑龙江省,哈尔滨市,0.96
2023-2-5,波塞冬旅游度假区,黑龙江省,哈尔滨市,0.66
2023-2-5,龙塔,黑龙江省,哈尔滨市,0.62
2023-2-5,东北虎林园,黑龙江省,哈尔滨市,0.52
2023-2-5,哈尔滨文化公园,黑龙江省,哈尔滨市,0.49
